DATASET_DOMAINS
SEPARATOR COMMA
DATASET_LABEL,Domains
GKT90672.1,552
EWZ43242.1,602
KAE8389374.1,541
ACU68955.1,471
WP_055113837.1,489
ABG23045.1,570
XP_007774901.1,686
KAI1169452.1,598,HH|459|540|#e76085|PF18132_Tyosinase C-terminal domain,HH|58|381|#7df62d|PF00264_Common central domain of tyrosinase
KAJ6314303.1,276
KAF9630944.1,627
RIB29670.1,576
CAI8048175.1,374
KAF1976821.1,514
USF91932.1,602
USF91980.1,602
USF91954.1,602
NKB58009.1,498
XP_047941888.1,247
CAA0816375.1,581
KAJ4843773.1,607
KAF9775275.1,331
KAG8728429.1,397
KAG8708419.1,389
WP_124299176.1,494
WP_291939063.1,512
CAJ1936400.1,599
OEL17564.1,576
KAH7252775.1,534
PWI71339.1,634
WP_040545719.1,560
OVA00540.1,591
CCO34801.1,679
WP_273731938.1,575
USF92043.1,602
KAJ7620093.1,631
KAF7515128.1,579
XP_039267892.1,579,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,HH|178|430|#7df62d|PF00264_Common central domain of tyrosinase
KAJ0352599.1,632
KAH8870153.1,471
PQQ02257.1,589
XP_031254303.1,589
MQT76094.1,728
KAG7417312.1,692
TSA01737.1,555
KAF5943761.1,579
MBR9894063.1,580
PTQ29238.1,633
MQU07919.1,739
XP_012728678.2,519
KAH6792901.1,429
MDR0281183.1,520
MCJ1258827.1,1252
GMN39206.1,587
KAH6780800.1,587,HH|393|442|#cda590|PF12142_Polyphenol oxidase middle domain,HH|463|580|#550d31|PF12143_Protein of unknown function (DUF,HH|178|382|#7df62d|PF00264_Common central domain of tyrosinase
WKX91862.1,749
WP_298143509.1,458
WP_159015798.1,510
WP_097135645.1,494
GBG82381.1,532
CAD6340907.1,534
WP_085588363.1,515
XP_058478337.1,515
WP_288420518.1,515
KAH1055294.1,482,HH|362|412|#cda590|PF12142_Polyphenol oxidase middle domain,HH|432|480|#550d31|PF12143_Protein of unknown function (DUF,HH|190|354|#7df62d|PF00264_Common central domain of tyrosinase
OAE30866.1,440
MCJ1279203.1,785
KAF3358266.1,1246
XP_021830782.1,587
OQN99765.1,643
KAI7760771.1,912
VDO58418.1,227
WP_077169836.1,515
WP_299670289.1,466
KAF0470349.1,605
RIB05667.1,606
PON50734.1,607,HH|395|446|#cda590|PF12142_Polyphenol oxidase middle domain,RE|1|20|#27220e|SignalP-TM_SignalP-TM,HH|477|605|#550d31|PF12143_Protein of unknown function (DUF,HH|180|388|#7df62d|PF00264_Common central domain of tyrosinase
WP_242533596.1,560
KAF3344995.1,1248
KAI5792061.1,672
KAH6837450.1,587
WJX26584.1,613
XP_031254312.1,589
WP_088304355.1,489
KAJ9551485.1,591
WP_122758682.1,595
KAG0469827.1,549
XP_053040143.1,627
WP_049063611.1,515
CAI6332145.1,439
CAH3161378.1,633
WP_157108789.1,453
KFG85018.1,537
PQQ02254.1,587
KAK1759814.1,542
XP_049102668.1,716
MBV9937413.1,421
MCO5586310.1,372
XP_008023314.1,597
XP_008225003.1,597
WP_009043464.1,494
WP_307950725.1,494
KAH6829061.1,464
KAH7178750.1,692
USF91959.1,602
WP_216133980.1,515
MDT5015322.1,467
KAJ7264514.1,635
XP_027108754.1,637,HH|430|481|#cda590|PF12142_Polyphenol oxidase middle domain,HH|509|635|#550d31|PF12143_Protein of unknown function (DUF,HH|215|423|#7df62d|PF00264_Common central domain of tyrosinase
XP_031894143.1,540
KAI3457551.1,592
XP_024397287.1,569,HH|361|405|#cda590|PF12142_Polyphenol oxidase middle domain,HH|450|564|#550d31|PF12143_Protein of unknown function (DUF,HH|153|350|#7df62d|PF00264_Common central domain of tyrosinase,EL|29|51|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.
KAJ7247560.1,625
KAI6175928.1,496
KAH6964627.1,534
NBS17928.1,555
WP_134263566.1,515
WP_191011655.1,515
WP_191029101.1,515
WP_191001594.1,515
TGO89865.1,556
KAI8000002.1,579
KAF4956914.1,735
KAI3862037.1,499
KAF8687764.1,1761
WP_254617130.1,501
KAI0782912.1,669
XP_051374077.1,713
XP_036586933.1,492
KAJ7269098.1,625
WP_123363551.1,494
WP_274300941.1,494
WP_124334610.1,494
XP_027152229.1,465
USF91976.1,602
WP_086496814.1,515
MBN9675149.1,580
KAH9538313.1,538
WP_178965288.1,608
PTQ34024.1,611
KAF6163126.1,589
XP_057812288.1,566
KAF4996866.1,593
XP_047070422.1,573
WP_274336435.1,494
WP_311070982.1,515
WP_191009945.1,515
CAB3470875.1,1745
ABI96946.1,453
KAH6790570.1,469
CCX30832.1,672
PKA53518.1,565
XP_039025592.1,595
ABN13632.1,549
KAG5665242.1,868
USF91902.1,602
USF91943.1,602
WP_039252076.1,515
WP_177067222.1,608
TNN09785.1,471
KAF2639969.1,647
KAF9566976.1,568
ART33471.1,570
KAG0471350.1,570,HH|376|426|#cda590|PF12142_Polyphenol oxidase middle domain,RE|1|23|#27220e|SignalP-TM_SignalP-TM,HH|443|567|#550d31|PF12143_Protein of unknown function (DUF,HH|162|369|#7df62d|PF00264_Common central domain of tyrosinase
KAF7056216.1,548,HH|352|402|#cda590|PF12142_Polyphenol oxidase middle domain,RE|1|23|#27220e|SignalP-TM_SignalP-TM,RE|1|21|#27220e|SignalP-TM_SignalP-TM,RE|1|23|#eebe41|SignalP-noTM_SignalP-noTM,HH|420|543|#550d31|PF12143_Protein of unknown function (DUF,HH|125|340|#7df62d|PF00264_Common central domain of tyrosinase,EL|7|29|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.
KAJ3372010.1,477
KAJ7218921.1,625
WP_206605933.1,689
KAH6767763.1,574
XP_041682849.1,769
KAH7216120.1,600
USF91907.1,602
WP_151749699.1,515
WP_216985037.1,515
KAG6544135.1,225
CAI8591178.1,604
KAF7868351.1,582
WP_214498614.1,608
NDE35441.1,484
PQQ07199.1,587
XP_033450635.1,645
RSL50378.1,715
KAI3900925.1,592
XP_007841756.1,649
KAF5248705.1,692
XP_037209299.1,554
CAH66802.1,577
USF91935.1,602
WP_151740814.1,515
KAJ8071011.1,582
MBI3476465.1,1059
XP_057812286.1,566
WP_229456837.1,490
PIM98737.1,546
RBR20238.1,526
MQT37479.1,717
WP_016499026.1,492
XP_024375697.1,573,HH|338|383|#cda590|PF12142_Polyphenol oxidase middle domain,RE|1|31|#eebe41|SignalP-noTM_SignalP-noTM,HH|464|569|#550d31|PF12143_Protein of unknown function (DUF,HH|111|327|#7df62d|PF00264_Common central domain of tyrosinase
KAJ0978887.1,600
KAI9692221.1,661
NUE93586.1,515
WP_284119302.1,515
MBS2023199.1,484
KAF7545891.1,564
ROW10870.1,643
KAF2030837.1,647
CAI9087521.1,597
KAI0925031.1,574,HH|412|532|#e76085|PF18132_Tyosinase C-terminal domain,HH|58|305|#7df62d|PF00264_Common central domain of tyrosinase
WP_276125470.1,575
KAK2603519.1,554
KAF8514606.1,554
WP_278289202.1,319
KAI3970099.1,586
KAI9403223.1,456
RYO96251.1,543
WP_078010572.1,543
XP_018757009.1,526
KAG8717248.1,593
XP_008084900.1,682
KAI0929756.1,574
KAH6821737.1,574
KAI6299380.1,575
KAH8840806.1,575
USF91897.1,602
ABI96944.1,451
XP_033755048.1,696
WP_038731094.1,535
ACL31300.1,190
KAJ8302423.1,561
KAH8692527.1,549
MBW3576195.1,478
KAI7921042.1,575
KAH7324553.1,630
WP_036164370.1,497
KAJ8073000.1,580
CAH3145280.1,467
GJN66480.1,634
EEC34577.1,537
XP_003718428.1,559
XP_041677454.1,668
GJD05469.1,408
MCL7044408.1,594
CAI9087677.1,597
MCJ1233234.1,693
XP_039818763.1,579
KIM26932.1,708
CAE01389.1,591
KAF4622881.1,568
KAI3718879.1,593
CAH9103985.1,224
KZS89027.1,622
POR38793.1,572
MCH8008308.1,330
KZL85973.1,747
KAA8515294.1,641,HH|395|446|#cda590|PF12142_Polyphenol oxidase middle domain,HH|470|593|#550d31|PF12143_Protein of unknown function (DUF,HH|180|388|#7df62d|PF00264_Common central domain of tyrosinase
KAF7556599.1,709
OQO15884.1,643
XP_057544191.1,608
WP_244675427.1,540
MBA3808637.1,149
MCJ1459211.1,563
KAJ3552388.1,1145
PQE22110.1,593
KAI1337062.1,569
WP_284363112.1,492
XP_047945392.1,573
KAI0955378.1,574
WP_166451410.1,512
KAK2447222.1,606
KAJ6776199.1,351
XP_018042823.1,746
XP_009590067.1,588
XP_016456134.1,588
CZR52648.1,398
XP_052096436.1,490
KAI3849195.1,593
XP_022396820.1,569
WP_284400438.1,492
KAB8077673.1,689,HH|58|433|#7df62d|PF00264_Common central domain of tyrosinase
KAJ0978869.1,600
BAA75624.1,205
WP_248811857.1,514
RDA85309.1,582
MBA3978389.1,210
XP_033748667.1,408
XP_044128298.1,444
KAF3916076.1,645
CAA2970958.1,339
KAJ6505759.1,619
CAH1415799.1,595
KAI0917988.1,574
KMK55007.1,627
KPM46148.1,576
WP_245224063.1,497
WP_196217659.1,535
KAF5654072.1,668
URE18662.1,501
QXT58294.1,585,HH|384|435|#cda590|PF12142_Polyphenol oxidase middle domain,RE|1|21|#27220e|SignalP-TM_SignalP-TM,HH|457|581|#550d31|PF12143_Protein of unknown function (DUF,HH|170|376|#7df62d|PF00264_Common central domain of tyrosinase
KEP47738.1,457
WP_284126191.1,526
WP_234671140.1,547
WP_194632657.1,473
TAQ84371.1,546
KAG8791690.1,652
OAQ99220.1,549
WP_250597014.1,534
MDQ4028325.1,482
TPE96074.1,537
KAJ3230121.1,584
KAG8702482.1,592
XP_059435415.1,549,HH|356|403|#cda590|PF12142_Polyphenol oxidase middle domain,HH|417|543|#550d31|PF12143_Protein of unknown function (DUF,HH|126|340|#7df62d|PF00264_Common central domain of tyrosinase,EL|20|34|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.
OQO11314.1,626
GBG82382.1,547
GKT94225.1,380
QRV82966.1,655
CAG8528257.1,598
OQO21312.1,495
KAG8972801.1,560
XP_056047900.1,837
MCE3264335.1,539
KAJ8629165.1,585
CAB3981312.1,540
XP_004293563.1,587
KAH0742292.1,589
KAF7295828.1,1064
MQM12033.1,593
KAI3911631.1,594
KAJ8112746.1,657
GKT70874.1,382
WP_048452741.1,513
WP_311087559.1,514
USF91905.1,602
USF92008.1,602
USF91904.1,602
USF91931.1,602
XP_023741689.1,667,HH|422|469|#cda590|PF12142_Polyphenol oxidase middle domain,HH|494|624|#550d31|PF12143_Protein of unknown function (DUF,HH|182|410|#7df62d|PF00264_Common central domain of tyrosinase
KAK1503361.1,786
CAI9784325.1,561
KAG8377224.1,642,HH|248|299|#cda590|PF12142_Polyphenol oxidase middle domain,HH|331|451|#550d31|PF12143_Protein of unknown function (DUF,HH|33|240|#7df62d|PF00264_Common central domain of tyrosinase
KAJ3934793.1,618
XP_038750073.1,1305
KAJ4366545.1,578
KAI1117758.1,502
XP_007159290.1,594
QLG20181.1,571
EXK24546.1,422
WP_247015843.1,493
KAI5071759.1,655,HH|421|471|#cda590|PF12142_Polyphenol oxidase middle domain,RE|1|16|#27220e|SignalP-TM_SignalP-TM,RE|1|17|#eebe41|SignalP-noTM_SignalP-noTM,HH|524|654|#550d31|PF12143_Protein of unknown function (DUF,HH|208|414|#7df62d|PF00264_Common central domain of tyrosinase
OQO22542.1,628
CAH1439147.1,601
WP_174743560.1,515
KAF3931147.1,557
XP_007818280.1,537
OMP81805.1,561
CAG2243441.1,360
MDP9366277.1,644
KAH0460049.1,566
BAA75623.1,204
KAJ3863611.1,618
USF91930.1,602
WP_281306678.1,330
GGW89927.1,307
KAF0918948.1,456
Q06355.1,588
WP_173346118.1,419
XP_044128361.1,444
XP_022853718.1,568
KAJ7917756.1,620,HH|454|589|#e76085|PF18132_Tyosinase C-terminal domain,HH|64|327|#7df62d|PF00264_Common central domain of tyrosinase
XP_014174820.1,508
KAK1451613.1,767
USF92006.1,602
USF91899.1,602
KXH52650.1,1731
KAA8593988.1,556,HH|218|422|#7df62d|PF00264_Common central domain of tyrosinase,EL|497|519|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.
EFJ08656.1,580
GMH05426.1,281
KAK1521839.1,800
KAI8822794.1,591
KAJ9541086.1,593
XP_049361828.1,596
RWR88445.1,596,HH|385|436|#cda590|PF12142_Polyphenol oxidase middle domain,HH|462|591|#550d31|PF12143_Protein of unknown function (DUF,HH|171|378|#7df62d|PF00264_Common central domain of tyrosinase
WP_110339823.1,510
OAL13747.1,493
CAJ1961618.1,600
USF91893.1,602
USF91944.1,602
KAJ5560514.1,384
WP_003211550.1,608
TKY72942.1,304
URE18659.1,476
KAJ5557323.1,633
WP_063375867.1,499
XP_040211399.1,485
KAF4363824.1,586
KAF3932010.1,487
KAF4587291.1,545
ASW18458.1,491
KAF5372536.1,622
KJX92108.1,674
XP_018419185.1,443
WP_092954227.1,523
KAI3859225.1,595
XP_021830804.1,596
KAB8076141.1,438
XP_003656995.1,632
KAH8946530.1,537
XP_043001961.1,636,HH|479|599|#e76085|PF18132_Tyosinase C-terminal domain,HH|55|304|#7df62d|PF00264_Common central domain of tyrosinase
KAE8689839.1,395
WP_064958626.1,539
KAG7129650.1,584
KAG2577245.1,612
XP_004293526.1,594
WP_135360078.1,510
XP_032423860.1,515
WJX22242.1,606
ABI96925.1,454
XP_009655194.1,584
XP_038774690.1,585
RZC43513.1,594
KAG4440203.1,477,HH|56|344|#7df62d|PF00264_Common central domain of tyrosinase
KAI2628284.1,573
WP_190235958.1,511
WP_296617075.1,531
RLN21697.1,495
RYC61407.1,495
WP_094707238.1,466
WP_177123536.1,608
KAF3283514.1,672
MCZ6761197.1,521,HH|299|378|#392133|PF01833_IPT/TIG domain,HH|30|237|#7df62d|PF00264_Common central domain of tyrosinase
WHZ16093.1,760
KAJ0960690.1,547
KAH3776278.1,282
XP_009628381.1,578
WP_013663072.1,483
WP_177068275.1,608
TWD53313.1,505
KAI3525345.1,591
KAF5549537.1,717
XP_018250532.1,422
KAF3283513.1,654
CAI4229255.1,580
AAV49996.1,484
TGO25097.1,584
WP_188689469.1,485
XP_025814666.1,568
KAJ3553309.1,412
CAE7850754.1,601
XP_016433738.1,578
AAP33165.1,607
WP_177045320.1,608
XP_057831601.2,584
KAI3838540.1,589
KAG7063122.1,1684
AMB63351.1,295
MCC2627838.1,310
KAI5071937.1,511
XP_026383133.1,601
CAI4229253.1,578
GJC86338.1,497
KAF0384961.1,605
KJK81854.1,537
XP_060075281.1,703
GKT69134.1,431
XP_043151992.1,445
XP_026423935.1,593
WP_157306738.1,527
USF92020.1,602
NEQ40716.1,555
RBR01158.1,636
WP_212843845.1,330
KAK0751825.1,351
XP_026453118.1,586
XP_044128215.1,443
XP_026411024.1,590
WP_190683110.1,524
KAI9886218.1,683
KAF3081817.1,654
KAI8001497.1,598
PNX63321.1,213
KAH8882895.1,552
KAG8370703.1,600
KAH6837452.1,580,HH|384|435|#cda590|PF12142_Polyphenol oxidase middle domain,HH|457|574|#550d31|PF12143_Protein of unknown function (DUF,HH|169|376|#7df62d|PF00264_Common central domain of tyrosinase
KAH6785368.1,580
KAF4975549.1,170
RJE72581.1,489
KAI3852631.1,592
XP_055820807.1,594
KAJ6314305.1,529
CAG8637439.1,601
KAI5055145.1,373,HH|319|369|#cda590|PF12142_Polyphenol oxidase middle domain,RE|1|24|#eebe41|SignalP-noTM_SignalP-noTM,HH|98|309|#7df62d|PF00264_Common central domain of tyrosinase
WP_248823941.1,514
OMO76490.1,632,HH|402|453|#cda590|PF12142_Polyphenol oxidase middle domain,HH|512|629|#550d31|PF12143_Protein of unknown function (DUF,HH|184|394|#7df62d|PF00264_Common central domain of tyrosinase
CAG8763133.1,415
WP_102369362.1,608
WP_177080976.1,608
WP_219405786.1,608
PTQ29241.1,637
WP_042562733.1,470
PCD43099.1,677
XP_018148228.1,546
RZC43713.1,547
TGJ88553.1,493
WP_296149853.1,530
KAG7039207.1,2058
PTQ29244.1,637
KAI3933769.1,589
KAJ8314802.1,524
XP_018150509.1,758
KAI3498797.1,593
KAH0645505.1,594
KAJ8627818.1,596
RBQ92088.1,695
KAH6780798.1,580
WP_201200436.1,606
EHA25873.1,467
WP_293142357.1,571
KJX99848.1,929
KAJ9077102.1,437
WP_212511339.1,515
KAJ3904514.1,617
URE18658.1,411
AAT06526.1,296
XP_034741201.1,516
XP_033574731.1,584
AUO38801.1,217
KAI0507519.1,568
SPJ77202.1,572
KAH9546600.1,551
AUO38799.1,231
AUO38796.1,231
GAU47740.1,601
SJM93658.1,374
GME47467.1,539
XP_049376696.1,589
CAE7306321.1,590
KLO86341.1,526
EPB75538.1,143
WP_177055164.1,608
OAE30864.1,705
WP_191107940.1,520
XP_034213376.1,588
WP_306399106.1,525
AUO38797.1,231
XP_045790545.1,604
PUZ54409.1,439
KAI8614756.1,612
XP_019159370.1,587,HH|385|435|#cda590|PF12142_Polyphenol oxidase middle domain,RE|1|18|#27220e|SignalP-TM_SignalP-TM,HH|457|583|#550d31|PF12143_Protein of unknown function (DUF,HH|325|376|#7df62d|PF00264_Common central domain of tyrosinase,HH|166|237|#7df62d|PF00264_Common central domain of tyrosinase
WP_184549365.1,543
XP_024363392.1,546,HH|337|381|#cda590|PF12142_Polyphenol oxidase middle domain,HH|425|523|#550d31|PF12143_Protein of unknown function (DUF,HH|113|326|#7df62d|PF00264_Common central domain of tyrosinase,EL|21|43|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.
KAH6773717.1,572
XP_026440793.1,601
WP_047224365.1,338
BAB71735.1,618
XP_026392265.1,592
KAG8702481.1,597
RZS26432.1,532
XP_024551676.1,584
KAJ3923630.1,615
MDB5584774.1,490
KAK1975374.1,761
KAJ6298203.1,328
PTQ29243.1,944,HH|716|768|#cda590|PF12142_Polyphenol oxidase middle domain,HH|822|929|#550d31|PF12143_Protein of unknown function (DUF,HH|462|701|#7df62d|PF00264_Common central domain of tyrosinase,HH|163|392|#7df62d|PF00264_Common central domain of tyrosinase
KAG8791689.1,699
WP_242063495.1,162
NOK47168.1,537
WP_191488183.1,500
KAJ1501627.1,484
PTQ31833.1,638
PNG32081.1,469
GLA31171.1,611
XP_016756696.1,642
KAG7109027.1,589
KAI3400373.1,645
KAI1867093.1,617
KAE9461832.1,592
XP_008096608.1,761
WP_266111938.1,446
KAJ3037760.1,371
KAI1196686.1,495
XP_018753711.1,666
ABI96937.1,453
CAH9103989.1,455
XP_033582397.1,673
VAH36773.1,565
URE18660.1,397
XP_020682046.1,566
CAH1425873.1,591
XP_040289309.1,445
XP_023896821.1,602
WP_087147464.1,376
URE18661.1,390,HH|206|257|#cda590|PF12142_Polyphenol oxidase middle domain,HH|264|388|#550d31|PF12143_Protein of unknown function (DUF,HH|2|199|#7df62d|PF00264_Common central domain of tyrosinase
WP_166125823.1,479
RBQ72282.1,695
WP_065516805.1,497
WP_171466141.1,535
KAI9198233.1,301
KFM81707.1,337
KAJ3287465.1,587
KAJ9667122.1,543
WP_273906211.1,524
ABK35508.1,144
WP_205981955.1,545
KAI3765056.1,593
KAI3846793.1,593
RZJ99264.1,379
KAH7373381.1,508
WP_159992922.1,550
XP_030941019.1,603
KAH7437955.1,350
XP_045817363.1,608
KAI4299346.1,612
WP_218376930.1,523
WP_084190600.1,495
KAH7311251.1,664
CAA3031147.1,582
BBN12638.1,638
XP_007211389.2,638
WP_124579277.1,544
WP_305949883.1,524
ABX09994.1,599
KAK2180060.1,479
XP_030937626.1,602
NOT76950.1,468
WP_102881545.1,524
WP_127684880.1,507
VDM47319.1,807
XP_016646278.1,570
CAA9371767.1,462
XP_018757963.1,669
KIO18339.1,469
KAH6796560.1,331,HH|226|274|#cda590|PF12142_Polyphenol oxidase middle domain,HH|4|218|#7df62d|PF00264_Common central domain of tyrosinase
CUA74494.1,713
ORY30727.1,473
KAI3854819.1,593
KAA8540487.1,595
OOV26053.1,310
WP_216009961.1,495
KAI9680142.1,745
WP_120322326.1,330
QLG20183.1,586
KAK2191871.1,506
WP_306382908.1,525
KAK2548884.1,656
XP_015633206.1,575
WP_119844497.1,495
XP_050107235.1,603
XP_028126923.1,579
KAK0397952.1,498
MBR9817466.1,581
XP_049157661.1,715
KAI7999995.1,597
XP_031019494.1,727
OAE30888.1,659
KAH6884856.1,604
KAG9443229.1,664,HH|451|501|#cda590|PF12142_Polyphenol oxidase middle domain,HH|532|658|#550d31|PF12143_Protein of unknown function (DUF,HH|238|443|#7df62d|PF00264_Common central domain of tyrosinase
KAH7442209.1,536
XP_040211404.1,439
WP_020736163.1,456
XP_021340237.1,620
ABG23047.1,570
XP_003839261.1,596
KAI9336144.1,726
XP_022854028.1,573
XP_022777363.1,601
KAI7737738.1,535
XP_056288458.1,516
PVI06884.1,581
CBJ29021.1,582
RBQ80962.1,669
RBR21143.1,669
GMJ14157.1,584
WP_170003505.1,524
WP_267268471.1,524
KAI2781199.1,715
KAJ3530012.1,759
XP_014072825.1,595
BAC75067.1,299
KAJ8122973.1,495
KAH9873988.1,607
KAF0317000.1,743
KAI8270535.1,743
WAR12249.1,312
KAI4599576.1,614
XP_024531515.1,616
KAG2577247.1,620
WP_273049981.1,309
KAI3833003.1,414
KZD06707.1,581
CAB1121167.1,582
KAI8960792.1,705
WP_250330159.1,524
KAF2664571.1,617
XP_045792284.1,592
XP_050255665.1,603
XP_050368612.1,604
WP_191838121.1,330
MBR9780912.1,586
GLJ11685.1,587
WP_300245785.1,524
KAI3908241.1,593
KAF5727202.1,314
WP_159907732.1,512
ABG23066.1,576
KAH7839089.1,602,HH|389|440|#cda590|PF12142_Polyphenol oxidase middle domain,RE|1|21|#27220e|SignalP-TM_SignalP-TM,HH|468|600|#550d31|PF12143_Protein of unknown function (DUF,HH|172|382|#7df62d|PF00264_Common central domain of tyrosinase
KAI2949658.1,776,HH|602|678|#e76085|PF18132_Tyosinase C-terminal domain,HH|85|489|#7df62d|PF00264_Common central domain of tyrosinase
KAG5516856.1,579
KAI8635668.1,605
KAH9856478.1,609
WP_262415479.1,312
KAJ6282205.1,1161
WP_221811778.1,524
WP_207166132.1,524
XP_023763958.1,591
KAF5643596.1,526
XP_044180179.1,655
KAI3905696.1,552,HH|365|389|#cda590|PF12142_Polyphenol oxidase middle domain,HH|421|551|#550d31|PF12143_Protein of unknown function (DUF,HH|307|358|#7df62d|PF00264_Common central domain of tyrosinase,HH|169|242|#7df62d|PF00264_Common central domain of tyrosinase
KAI7772237.1,600
KAJ3541974.1,780
KAI9663307.1,703
KAI8317643.1,743
KAJ5181452.1,671
KAF8540020.1,711
WP_110596698.1,524
WP_117411095.1,319
KAJ3295340.1,593
WP_035813128.1,533
WP_198521816.1,480
WP_283982510.1,480
XP_037186469.1,578
XP_005799446.1,515
XP_027879225.1,515
QPL23783.1,580
WP_291185762.1,470
CAE6440137.1,714
KAI0109817.1,715
BAA21676.1,593
KAJ1323327.1,547
KAI2883860.1,729
KAI2855323.1,776
KAI8306001.1,630
KAF2303639.1,392
OJU74177.1,747
ADY18411.1,586
EFJ28161.1,541
XP_039814950.1,644
WP_265073380.1,524
KMZ60041.1,569,HH|371|419|#cda590|PF12142_Polyphenol oxidase middle domain,HH|442|564|#550d31|PF12143_Protein of unknown function (DUF,HH|150|361|#7df62d|PF00264_Common central domain of tyrosinase
XP_008225002.1,594
ABK35513.1,144
KAG6554185.1,400
WP_202700400.1,494
KAI9370863.1,670
XP_050108704.1,610
GME33573.1,539
XP_057831656.2,585
XP_043001962.1,540
MBX8689945.1,503
MCO5555007.1,331
WP_123394497.1,524
EMD84913.1,546
XP_057834784.2,594,HH|370|421|#cda590|PF12142_Polyphenol oxidase middle domain,HH|456|593|#550d31|PF12143_Protein of unknown function (DUF,HH|153|362|#7df62d|PF00264_Common central domain of tyrosinase
RZC65416.1,1106
KAJ0974510.1,497
MDP9235485.1,1032
WP_211036623.1,502
AAW78869.1,588
ABG23091.1,565
WP_149768849.1,714
KAF8831347.1,569
OAL01223.1,651
CAG8802314.1,652
GMN50854.1,599
KAJ6444861.1,629
KAJ3546251.1,661
WP_287328961.1,488
GFP98861.1,325
XP_052245799.1,766
AUC52465.1,492
WP_097303086.1,494
WP_294230291.1,552
WP_294267260.1,552
KAG8417593.1,604,HH|460|535|#e76085|PF18132_Tyosinase C-terminal domain,HH|58|374|#7df62d|PF00264_Common central domain of tyrosinase
PFH60178.1,539
TVX99549.1,503
PTQ26566.1,398
KAI7775779.1,653
XP_025584037.1,530
WP_294219988.1,552
KAI5071758.1,424
WP_051576842.1,497
KAJ1328948.1,588
KAJ4469492.1,615
WP_181849946.1,618
WP_291366251.1,546
BAA21677.1,593
GAP86746.1,490
KAI3005952.1,764
KAH7373386.1,347
WP_294317754.1,552
KAF3000407.1,658
XP_017249929.1,601,HH|390|440|#cda590|PF12142_Polyphenol oxidase middle domain,HH|475|597|#550d31|PF12143_Protein of unknown function (DUF,HH|175|382|#7df62d|PF00264_Common central domain of tyrosinase
KAG8427602.1,604
KAF4464633.1,634
KAF0317642.1,784
XP_047975990.1,520
QYT02290.1,351
KAI3852860.1,587
XP_050368624.1,587
KAG5010569.1,313
WP_074624794.1,618
WP_162341167.1,546
QTO32244.1,576
GER29122.1,578,HH|381|428|#cda590|PF12142_Polyphenol oxidase middle domain,HH|451|575|#550d31|PF12143_Protein of unknown function (DUF,HH|158|363|#7df62d|PF00264_Common central domain of tyrosinase
WP_269032832.1,536
ASR73342.1,667
WP_309454415.1,520
XP_021373743.1,711
ACB45128.1,324
WP_073085478.1,522
KMZ73807.1,522
KAH9289868.1,489,HH|383|431|#cda590|PF12142_Polyphenol oxidase middle domain,HH|169|377|#7df62d|PF00264_Common central domain of tyrosinase
KAJ3462378.1,619
KAI8270747.1,684
WP_095089005.1,411
WP_053278725.1,494
WP_096373924.1,494
XP_023763397.1,603
WP_186446911.1,497
KAJ3518961.1,634
MBX2894813.1,330
WP_294333753.1,552
KAJ6776203.1,290
WP_299164773.1,481
XP_004293528.1,607
KAH9546605.1,567
PQQ07197.1,571
KAF3025861.1,549
KAI6214332.1,492
XP_021374148.1,729
CAJ0592546.1,482
ABK35495.1,144
XP_046129308.1,562
PSK46330.1,642
KAH9289867.1,429
KAH7276702.1,523
XP_038748434.1,590
TMW83226.1,593
KAH9546606.1,576,HH|369|416|#cda590|PF12142_Polyphenol oxidase middle domain,HH|454|572|#550d31|PF12143_Protein of unknown function (DUF,HH|132|361|#7df62d|PF00264_Common central domain of tyrosinase
XP_041857509.1,516
KAJ0974525.1,482
XP_008364151.2,584
ABK35498.1,144
ABK35500.1,144
GJN01711.1,588
AUO38798.1,231
XP_043136971.1,444
XP_030998392.1,649
KAJ3940603.1,129
TIL65618.1,509
KAF4947183.1,528
VUC21283.1,630
XP_043021987.1,661
OCB54553.1,497
QMW39106.1,469
ABK35514.1,144
BAA92317.1,588
CAH0055494.1,757
KAF5266211.1,727
KAI5071936.1,574
WP_124373147.1,494
KAI1131138.1,497
WP_208836602.1,535
WP_208836134.1,535
KAF5012390.1,634
KAI6239594.1,701
MDF1698604.1,271
XP_041142027.1,469
WP_231734485.1,505
KAI3838512.1,546
KAF7115947.1,597
AFN53703.1,447
WP_210691005.1,494
XP_022732751.1,552,HH|393|440|#cda590|PF12142_Polyphenol oxidase middle domain,HH|467|547|#550d31|PF12143_Protein of unknown function (DUF,HH|177|384|#7df62d|PF00264_Common central domain of tyrosinase
KAJ7623021.1,629,HH|475|595|#e76085|PF18132_Tyosinase C-terminal domain,HH|75|322|#7df62d|PF00264_Common central domain of tyrosinase
OOO04960.1,629
KAG2687510.1,602
KAE9382243.1,602
KAF5231242.1,555
WP_282130535.1,481
RKL20365.1,739
RYC84735.1,739
MBK3340669.1,537
